order_id,product_id,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,product_cost,shipping_cost,fulfillment_cost,gross_profit_before_marketing,profit,profit_margin_pct
O000119,P0107,1,12272.12,13.95,12272.12,1711.96,10560.16,8663.9,250.42,198.47,1645.8400000000001,1447.37,13.71
O000119,P0005,1,466.92,3.41,466.92,15.92,451.0,305.29,403.34,270.82,-257.63,-528.45,-117.17
O000120,P0076,1,393.31,15.22,393.31,59.86,333.45,304.7,159.97,113.07,-131.22,-244.29,-73.26
O000120,P0015,1,12656.42,23.79,12656.42,3010.96,9645.46,9462.31,573.61,416.95,-390.4600000000004,-807.41,-8.37
O000120,P0002,2,12946.32,12.07,25892.64,3125.24,22767.4,16791.82,111.33,81.26,5864.250000000002,5782.99,25.4
O000120,P0104,1,174.57,18.56,174.57,32.4,142.17,137.1,217.43,139.07,-212.36,-351.43,-247.19
O000121,P0084,1,4981.49,10.01,4981.49,498.65,4482.84,3174.05,479.11,393.56,829.68,436.12,9.73
O000122,P0057,6,715.02,14.19,4290.12,608.77,3681.35,2826.72,303.04,241.67,551.5900000000001,309.92,8.42
O000122,P0091,4,9185.01,35.0,36740.04,12859.01,23881.03,24556.72,201.8,161.93,-877.4900000000023,-1039.42,-4.35
O000123,P0100,2,269.16,24.57,538.32,132.27,406.05,358.84,120.46,102.22,-73.24999999999996,-175.47,-43.21
O000123,P0012,3,1254.01,1.92,3762.03,72.23,3689.8,2470.95,114.75,94.67,1104.1000000000004,1009.43,27.36
O000124,P0070,1,137.81,6.41,137.81,8.83,128.98,84.26,674.56,599.59,-629.8399999999999,-1229.43,-953.19
O000125,P0140,2,6626.25,25.28,13252.5,3350.23,9902.27,10780.98,367.14,246.78,-1245.849999999999,-1492.63,-15.07
O000125,P0096,1,354.67,26.23,354.67,93.03,261.64,257.68,58.29,48.12,-54.33000000000002,-102.45,-39.16
O000126,P0097,2,3722.23,15.03,7444.46,1118.9,6325.56,5760.32,356.08,303.04,209.1600000000007,-93.88,-1.48
O000127,P0014,4,19566.14,29.03,78264.56,22720.2,55544.36,60085.8,154.95,121.25,-4696.390000000002,-4817.64,-8.67
O000128,P0128,2,286.63,2.36,573.26,13.53,559.73,520.84,178.02,123.51,-139.13000000000002,-262.64,-46.92
O000128,P0081,2,496.44,18.08,992.88,179.51,813.37,618.56,98.46,62.98,96.35000000000007,33.37,4.1
O000129,P0138,3,4759.13,9.65,14277.39,1377.77,12899.62,11591.73,122.25,89.84,1185.6400000000012,1095.8,8.49
O000129,P0063,2,5367.44,13.01,10734.88,1396.61,9338.27,6389.24,168.37,151.27,2780.6600000000008,2629.39,28.16
O000130,P0001,2,11190.99,11.1,22381.98,2484.4,19897.58,14485.54,388.53,316.66,5023.510000000001,4706.85,23.66
O000131,P0090,3,6645.06,5.88,19935.18,1172.19,18762.99,14933.22,386.15,309.65,3443.620000000002,3133.97,16.7
O000131,P0121,2,3270.86,10.56,6541.72,690.81,5850.91,5896.86,329.54,289.57,-375.48999999999984,-665.06,-11.37
O000132,P0115,1,1140.38,15.44,1140.38,176.07,964.31,676.23,117.29,74.63,170.7899999999999,96.16,9.97
O000132,P0037,1,3389.93,11.08,3389.93,375.6,3014.33,2013.01,1011.19,792.6,-9.870000000000118,-802.47,-26.62
O000133,P0017,2,6610.48,6.42,13220.96,848.79,12372.17,9801.24,291.97,248.72,2278.96,2030.24,16.41
O000134,P0073,3,11356.84,11.05,34070.52,3764.79,30305.73,26276.52,574.48,361.37,3454.729999999999,3093.36,10.21
O000134,P0017,3,6610.48,27.7,19831.44,5493.31,14338.13,14701.86,210.95,190.96,-574.6800000000014,-765.64,-5.34
O000134,P0068,3,7364.4,0.97,22093.2,214.3,21878.9,14990.22,299.83,240.37,6588.850000000002,6348.48,29.02
O000134,P0031,1,804.72,16.16,804.72,130.04,674.68,493.83,132.28,114.33,48.569999999999965,-65.76,-9.75
O000135,P0078,3,8935.22,14.07,26805.66,3771.56,23034.1,17142.45,787.72,667.1,5103.929999999998,4436.83,19.26
O000136,P0080,1,1487.1,25.13,1487.1,373.71,1113.39,1205.91,203.87,148.37,-296.39,-444.76,-39.95
O000136,P0005,2,466.92,12.8,933.84,119.53,814.31,610.58,297.17,210.33,-93.44000000000011,-303.77,-37.3
O000137,P0037,3,3389.93,32.0,10169.79,3254.33,6915.46,6039.03,233.28,147.16,643.1500000000003,495.99,7.17
O000138,P0107,2,12272.12,1.93,24544.24,473.7,24070.54,17327.8,238.39,181.17,6504.350000000001,6323.18,26.27
O000139,P0082,4,3541.05,16.67,14164.2,2361.17,11803.03,11743.88,196.65,151.78,-137.49999999999855,-289.28,-2.45
O000140,P0023,5,586.97,1.55,2934.85,45.49,2889.36,2189.05,99.91,76.9,600.4,523.5,18.12
O000140,P0014,1,19566.14,29.39,19566.14,5750.49,13815.65,15021.45,215.21,146.24,-1421.0100000000011,-1567.25,-11.34
O000140,P0005,2,466.92,14.58,933.84,136.15,797.69,610.58,188.41,164.07,-1.299999999999983,-165.37,-20.73
O000141,P0002,1,12946.32,4.12,12946.32,533.39,12412.93,8395.91,248.99,215.61,3768.0300000000007,3552.42,28.62
O000142,P0005,2,466.92,3.9,933.84,36.42,897.42,610.58,197.19,159.94,89.64999999999992,-70.29,-7.83
O000142,P0062,1,583.23,13.09,583.23,76.34,506.89,387.52,514.61,405.25,-395.24,-800.49,-157.92
O000143,P0004,2,3111.76,32.0,6223.52,1991.53,4231.99,4410.04,392.23,274.65,-570.2800000000002,-844.93,-19.97
O000144,P0091,1,9185.01,18.49,9185.01,1698.31,7486.7,6139.18,567.52,377.78,779.9999999999995,402.22,5.37
O000144,P0029,2,9394.21,6.34,18788.42,1191.19,17597.23,13658.44,460.92,301.07,3477.869999999999,3176.8,18.05
O000145,P0082,2,3541.05,11.65,7082.1,825.06,6257.04,5871.94,93.12,65.05,291.98000000000036,226.93,3.63
O000146,P0011,6,10003.14,32.0,60018.84,19206.03,40812.81,37473.06,419.54,368.67,2920.21,2551.54,6.25
O000147,P0002,1,12946.32,2.05,12946.32,265.4,12680.92,8395.91,140.58,123.99,4144.43,4020.44,31.7
O000148,P0113,2,17008.53,5.91,34017.06,2010.41,32006.65,28130.18,471.83,346.16,3404.6400000000012,3058.48,9.56
O000149,P0113,1,17008.53,22.17,17008.53,3770.79,13237.74,14065.09,195.43,167.49,-1022.7800000000004,-1190.27,-8.99
O000149,P0122,3,27444.4,27.49,82333.2,22633.4,59699.8,75089.31,149.24,123.38,-15538.749999999995,-15662.13,-26.23
O000150,P0050,1,6519.64,21.26,6519.64,1386.08,5133.56,5151.73,928.88,701.35,-947.0499999999992,-1648.4,-32.11
O000150,P0119,3,4024.67,11.77,12074.01,1421.11,10652.9,7902.18,56.43,37.14,2694.2899999999995,2657.15,24.94
O000150,P0027,1,365.91,22.31,365.91,81.63,284.28,214.98,43.7,37.4,25.59999999999998,-11.8,-4.15
O000150,P0047,4,5040.51,25.35,20162.04,5111.08,15050.96,13481.64,619.02,548.89,950.2999999999997,401.41,2.67
O000151,P0009,3,13095.23,6.99,39285.69,2746.07,36539.62,24343.44,535.67,442.44,11660.510000000004,11218.07,30.7
O000151,P0102,1,3391.79,29.72,3391.79,1008.04,2383.75,2251.8,681.24,514.31,-549.2900000000002,-1063.6,-44.62
O000152,P0015,2,12656.42,18.55,25312.84,4695.53,20617.31,18924.62,249.02,173.03,1443.6700000000023,1270.64,6.16
O000153,P0025,2,13550.39,12.08,27100.78,3273.77,23827.01,18343.54,510.0,365.06,4973.4699999999975,4608.41,19.34
O000154,P0086,4,3194.84,27.75,12779.36,3546.27,9233.09,7806.04,45.98,30.01,1381.0700000000002,1351.06,14.63
O000154,P0094,1,7018.96,32.0,7018.96,2246.07,4772.89,4295.39,557.68,423.17,-80.17999999999995,-503.35,-10.55
O000155,P0022,1,15327.47,32.0,15327.47,4904.79,10422.68,9898.12,347.55,228.32,177.00999999999948,-51.31,-0.49
O000155,P0120,1,174.46,5.79,174.46,10.1,164.36,132.04,322.98,209.89,-290.65999999999997,-500.55,-304.54
O000155,P0060,5,5164.73,12.04,25823.65,3109.17,22714.48,18315.65,38.5,33.0,4360.329999999998,4327.33,19.05
O000156,P0131,1,1696.1,24.41,1696.1,414.02,1282.08,1093.1,91.98,69.32,97.00000000000001,27.68,2.16
O000156,P0034,4,10596.8,2.69,42387.2,1140.22,41246.98,25365.96,367.78,253.47,15513.240000000003,15259.77,37.0
O000157,P0018,1,358.1,11.24,358.1,40.25,317.85,279.48,134.66,115.27,-96.28999999999999,-211.56,-66.56
O000157,P0060,1,5164.73,8.8,5164.73,454.5,4710.23,3663.13,740.81,627.8,306.2899999999995,-321.51,-6.83
O000157,P0008,5,6092.87,18.2,30464.35,5544.51,24919.84,24780.45,509.72,432.41,-370.3300000000006,-802.74,-3.22
O000157,P0110,2,4116.21,10.71,8232.42,881.69,7350.73,5940.44,53.7,36.97,1356.59,1319.62,17.95
O000158,P0058,5,4996.63,8.92,24983.15,2228.5,22754.65,19058.55,164.1,117.23,3532.0000000000023,3414.77,15.01
O000159,P0046,3,5627.13,14.1,16881.39,2380.28,14501.11,10636.14,144.18,92.3,3720.7900000000013,3628.49,25.02
O000160,P0104,3,174.57,11.78,523.71,61.69,462.02,411.3,532.95,339.93,-482.2300000000001,-822.16,-177.95
O000161,P0104,4,174.57,32.0,698.28,223.45,474.83,548.4,447.13,277.24,-520.7,-797.94,-168.05
O000161,P0099,4,311.86,15.61,1247.44,194.73,1052.71,832.68,296.73,229.69,-76.69999999999993,-306.39,-29.1
O000161,P0020,1,571.07,11.36,571.07,64.87,506.2,448.13,371.09,292.27,-313.02,-605.29,-119.58
O000162,P0004,2,3111.76,12.64,6223.52,786.65,5436.87,4410.04,141.34,111.01,885.4899999999999,774.48,14.24
O000162,P0123,2,12398.59,5.66,24797.18,1403.52,23393.66,22881.26,276.35,244.52,236.05000000000143,-8.47,-0.04
O000163,P0027,3,365.91,12.04,1097.73,132.17,965.56,644.94,89.25,80.97,231.3699999999999,150.4,15.58
O000163,P0095,1,1531.41,13.96,1531.41,213.78,1317.63,1271.15,153.1,120.79,-106.61999999999998,-227.41,-17.26
O000164,P0030,5,13469.52,3.3,67347.6,2222.47,65125.13,39553.85,588.14,427.62,24983.14,24555.52,37.71
O000165,P0033,1,1244.13,13.16,1244.13,163.73,1080.4,851.33,544.27,491.92,-315.19999999999993,-807.12,-74.71
O000166,P0082,2,3541.05,25.75,7082.1,1823.64,5258.46,5871.94,101.35,83.48,-714.8299999999996,-798.31,-15.18
O000166,P0036,2,13872.57,17.08,27745.14,4738.87,23006.27,17419.34,459.83,337.67,5127.1,4789.43,20.82
O000166,P0009,3,13095.23,4.98,39285.69,1956.43,37329.26,24343.44,359.94,256.37,12625.880000000003,12369.51,33.14
O000167,P0043,2,10143.22,5.5,20286.44,1115.75,19170.69,12265.0,245.51,199.38,6660.1799999999985,6460.8,33.7
O000168,P0069,2,4748.37,13.06,9496.74,1240.27,8256.47,6728.16,920.73,795.13,607.5799999999995,-187.55,-2.27
O000169,P0077,3,4694.66,7.44,14083.98,1047.85,13036.13,8793.6,369.39,243.41,3873.139999999999,3629.73,27.84
O000169,P0019,3,203.14,7.53,609.42,45.89,563.53,469.5,129.57,83.03,-35.54000000000002,-118.57,-21.04
O000169,P0054,1,13330.72,32.0,13330.72,4265.83,9064.89,9514.58,96.01,59.96,-545.7000000000005,-605.66,-6.68
O000169,P0009,2,13095.23,5.54,26190.46,1450.95,24739.51,16228.96,284.47,235.88,8226.08,7990.2,32.3
O000169,P0070,2,137.81,2.94,275.62,8.1,267.52,168.52,41.53,31.61,57.46999999999997,25.86,9.67
O000170,P0095,2,1531.41,4.87,3062.82,149.16,2913.66,2542.3,294.04,221.19,77.31999999999965,-143.87,-4.94
O000171,P0085,1,1011.81,20.55,1011.81,207.93,803.88,606.38,38.5,28.61,159.0,130.39,16.22
O000171,P0129,2,6514.2,16.83,13028.4,2192.68,10835.72,11955.92,151.79,130.21,-1271.9900000000007,-1402.2,-12.94
O000172,P0100,2,269.16,26.4,538.32,142.12,396.2,358.84,208.06,173.1,-170.7,-343.8,-86.77
O000173,P0025,5,13550.39,16.06,67751.95,10880.96,56870.99,45858.85,318.61,231.45,10693.529999999999,10462.08,18.4
O000174,P0078,1,8935.22,26.18,8935.22,2339.24,6595.98,5714.15,259.97,197.48,621.8599999999999,424.38,6.43
O000174,P0057,5,715.02,13.24,3575.1,473.34,3101.76,2355.6,614.05,503.67,132.11000000000035,-371.56,-11.98
O000175,P0004,2,3111.76,23.06,6223.52,1435.14,4788.38,4410.04,588.97,444.57,-210.62999999999988,-655.2,-13.68
O000175,P0088,1,13302.92,19.79,13302.92,2632.65,10670.27,10623.83,518.77,334.94,-472.3299999999995,-807.27,-7.57
O000175,P0049,1,4840.93,23.31,4840.93,1128.42,3712.51,3559.63,521.18,435.23,-368.29999999999984,-803.53,-21.64
O000175,P0108,2,8356.62,32.0,16713.24,5348.24,11365.0,11115.52,202.1,129.88,47.37999999999957,-82.5,-0.73
O000175,P0035,3,3467.9,28.95,10403.7,3011.87,7391.83,8087.55,260.9,222.14,-956.6200000000002,-1178.76,-15.95
O000176,P0044,4,13270.91,6.21,53083.64,3296.49,49787.15,40746.8,297.17,185.17,8743.179999999998,8558.01,17.19
O000176,P0110,2,4116.21,14.01,8232.42,1153.36,7079.06,5940.44,38.5,28.94,1100.1200000000008,1071.18,15.13
O000176,P0061,1,4727.51,10.44,4727.51,493.55,4233.96,2924.68,451.56,398.62,857.7200000000003,459.1,10.84
O000177,P0119,1,4024.67,29.07,4024.67,1169.97,2854.7,2634.06,70.52,49.64,150.1199999999999,100.48,3.52
O000178,P0093,1,203.4,24.71,203.4,50.26,153.14,134.92,238.53,152.14,-220.31,-372.45,-243.21
O000178,P0118,5,187.28,5.94,936.4,55.62,880.78,634.0,38.98,29.52,207.79999999999998,178.28,20.24
O000179,P0138,1,4759.13,4.36,4759.13,207.5,4551.63,3863.91,455.63,379.92,232.09000000000026,-147.83,-3.25
O000179,P0109,1,2918.02,10.94,2918.02,319.23,2598.79,2432.61,152.18,95.56,13.99999999999983,-81.56,-3.14
O000180,P0021,3,2035.78,1.68,6107.34,102.6,6004.74,4903.29,255.67,216.63,845.7799999999999,629.15,10.48
O000181,P0082,3,3541.05,10.75,10623.15,1141.99,9481.16,8807.91,79.24,55.03,594.01,538.98,5.68
O000181,P0107,2,12272.12,10.37,24544.24,2545.24,21999.0,17327.8,273.33,228.23,4397.870000000001,4169.64,18.95
O000182,P0094,1,7018.96,32.0,7018.96,2246.07,4772.89,4295.39,767.51,558.16,-290.01,-848.17,-17.77
O000182,P0044,2,13270.91,20.05,26541.82,5321.63,21220.19,20373.4,442.52,304.67,404.26999999999725,99.6,0.47
O000182,P0070,5,137.81,14.88,689.05,102.53,586.52,421.3,597.44,461.79,-432.2200000000001,-894.01,-152.43
O000182,P0086,7,3194.84,24.42,22363.88,5461.26,16902.62,13660.57,57.08,51.4,3184.9699999999993,3133.57,18.54
O000183,P0016,4,13825.04,18.22,55300.16,10075.69,45224.47,38772.24,363.57,265.81,6088.6600000000035,5822.85,12.88
O000183,P0022,2,15327.47,3.97,30654.94,1217.0,29437.94,19796.24,156.48,129.96,9485.219999999998,9355.26,31.78
O000183,P0078,1,8935.22,13.73,8935.22,1226.81,7708.41,5714.15,247.5,213.87,1746.7600000000002,1532.89,19.89
O000184,P0067,1,311.59,10.34,311.59,32.22,279.37,236.12,445.18,297.65,-401.93,-699.58,-250.41
O000184,P0069,1,4748.37,1.57,4748.37,74.55,4673.82,3364.08,268.84,197.77,1040.8999999999999,843.13,18.04
O000184,P0088,2,13302.92,32.0,26605.84,8513.87,18091.97,21247.66,181.18,128.17,-3336.8699999999985,-3465.04,-19.15
O000185,P0022,1,15327.47,15.4,15327.47,2360.43,12967.04,9898.12,353.25,267.63,2715.67,2448.04,18.88
O000186,P0075,2,663.9,32.0,1327.8,424.9,902.9,878.0,605.93,454.54,-581.03,-1035.57,-114.69
O000186,P0092,2,169.12,4.08,338.24,13.8,324.44,208.1,729.62,655.86,-613.28,-1269.14,-391.18
O000186,P0101,5,4618.3,4.71,23091.5,1087.61,22003.89,16068.3,430.34,271.93,5505.25,5233.32,23.78
O000187,P0091,3,9185.01,5.98,27555.03,1647.79,25907.24,18417.54,1805.47,1568.81,5684.2300000000005,4115.42,15.89
O000187,P0109,3,2918.02,26.98,8754.06,2361.85,6392.21,7297.83,213.66,149.02,-1119.28,-1268.3,-19.84
O000187,P0121,4,3270.86,16.55,13083.44,2165.31,10918.13,11793.72,40.33,29.58,-915.9200000000002,-945.5,-8.66
O000187,P0053,4,4435.94,5.34,17743.76,947.52,16796.24,10434.4,385.02,322.35,5976.8200000000015,5654.47,33.67
O000188,P0012,3,1254.01,22.28,3762.03,838.18,2923.85,2470.95,385.87,350.38,67.03000000000009,-283.35,-9.69
O000188,P0087,1,1769.45,13.49,1769.45,238.7,1530.75,1126.4,448.05,318.5,-43.7000000000001,-362.2,-23.66
O000189,P0035,2,3467.9,19.82,6935.8,1374.68,5561.12,5391.7,460.7,298.69,-291.2799999999999,-589.97,-10.61
O000189,P0056,4,3435.37,16.33,13741.48,2243.98,11497.5,8232.6,89.05,57.89,3175.8499999999995,3117.96,27.12
O000189,P0109,1,2918.02,22.02,2918.02,642.55,2275.47,2432.61,441.58,330.89,-598.7200000000003,-929.61,-40.85
O000190,P0013,2,4904.4,5.75,9808.8,564.01,9244.79,5726.8,241.23,192.89,3276.7600000000007,3083.87,33.36
O000191,P0007,2,15044.28,9.34,30088.56,2810.27,27278.29,22612.6,385.55,318.21,4280.140000000002,3961.93,14.52
O000191,P0036,3,13872.57,24.68,41617.71,10271.25,31346.46,26129.01,168.48,110.32,5048.970000000001,4938.65,15.76
O000191,P0074,1,402.44,10.0,402.44,40.24,362.2,309.55,326.22,283.28,-273.57000000000005,-556.85,-153.74
O000191,P0109,1,2918.02,17.2,2918.02,501.9,2416.12,2432.61,606.89,399.14,-623.3800000000002,-1022.52,-42.32
O000192,P0083,1,12868.65,15.97,12868.65,2055.12,10813.53,10106.78,641.21,444.66,65.53999999999996,-379.12,-3.51
O000192,P0120,2,174.46,7.21,348.92,25.16,323.76,264.08,88.53,66.88,-28.849999999999994,-95.73,-29.57
O000192,P0068,2,7364.4,23.93,14728.8,3524.6,11204.2,9993.48,211.64,188.68,999.0800000000012,810.4,7.23
O000193,P0107,4,12272.12,15.26,49088.48,7490.9,41597.58,34655.6,85.29,69.39,6856.690000000003,6787.3,16.32
O000193,P0014,1,19566.14,32.0,19566.14,6261.16,13304.98,15021.45,138.03,116.41,-1854.5000000000011,-1970.91,-14.81
O000193,P0125,3,7385.34,4.74,22156.02,1050.2,21105.82,19908.87,188.03,130.61,1008.9200000000008,878.31,4.16
O000194,P0012,2,1254.01,3.22,2508.02,80.76,2427.26,1647.3,229.18,164.2,550.7800000000002,386.58,15.93
O000194,P0124,1,769.33,10.21,769.33,78.55,690.78,680.09,152.18,97.0,-141.49000000000007,-238.49,-34.52
O000194,P0015,3,12656.42,28.89,37969.26,10969.32,26999.94,28386.93,205.6,184.45,-1592.5900000000015,-1777.04,-6.58
O000195,P0024,3,1084.37,15.71,3253.11,511.06,2742.05,2655.72,755.92,602.46,-669.5899999999996,-1272.05,-46.39
O000196,P0094,4,7018.96,9.5,28075.84,2667.2,25408.64,17181.56,164.92,131.61,8062.159999999998,7930.55,31.21
O000197,P0048,1,2214.82,17.75,2214.82,393.13,1821.69,1591.51,159.03,101.96,71.15000000000006,-30.81,-1.69
O000197,P0109,1,2918.02,10.31,2918.02,300.85,2617.17,2432.61,219.08,172.13,-34.52000000000007,-206.65,-7.9
O000198,P0009,3,13095.23,14.62,39285.69,5743.57,33542.12,24343.44,368.81,298.49,8829.870000000004,8531.38,25.43
O000199,P0067,2,311.59,2.68,623.18,16.7,606.48,472.24,666.13,548.24,-531.89,-1080.13,-178.1
O000199,P0099,1,311.86,21.98,311.86,68.55,243.31,208.17,323.95,285.83,-288.80999999999995,-574.64,-236.18
O000200,P0070,2,137.81,7.76,275.62,21.39,254.23,168.52,238.56,181.85,-152.85000000000002,-334.7,-131.65
O000200,P0103,3,457.19,13.17,1371.57,180.64,1190.93,1007.31,936.91,699.36,-753.2899999999998,-1452.65,-121.98
O000201,P0110,3,4116.21,18.54,12348.63,2289.44,10059.19,8910.66,227.22,194.78,921.3100000000006,726.53,7.22
O000202,P0073,1,11356.84,4.68,11356.84,531.5,10825.34,8758.84,650.74,471.19,1415.76,944.57,8.73
O000202,P0033,2,1244.13,19.83,2488.26,493.42,1994.84,1702.66,262.45,214.61,29.729999999999848,-184.88,-9.27
O000203,P0107,3,12272.12,20.99,36816.36,7727.75,29088.61,25991.7,187.72,121.32,2909.19,2787.87,9.58
O000203,P0006,1,2884.06,6.84,2884.06,197.27,2686.79,1980.75,421.79,326.9,284.24999999999994,-42.65,-1.59
O000204,P0084,1,4981.49,16.18,4981.49,806.01,4175.48,3174.05,95.81,67.46,905.6199999999994,838.16,20.07
O000204,P0019,1,203.14,3.51,203.14,7.13,196.01,156.5,107.77,73.17,-68.26,-141.43,-72.15
O000204,P0091,1,9185.01,9.05,9185.01,831.24,8353.77,6139.18,411.29,321.13,1803.3000000000002,1482.17,17.74
O000205,P0040,3,3411.56,14.82,10234.68,1516.78,8717.9,8275.14,239.35,155.81,203.41000000000022,47.6,0.55
O000206,P0021,1,2035.78,32.0,2035.78,651.45,1384.33,1634.43,317.03,264.16,-567.1300000000001,-831.29,-60.05
O000207,P0043,2,10143.22,15.75,20286.44,3195.11,17091.33,12265.0,229.74,181.94,4596.590000000002,4414.65,25.83
O000208,P0084,1,4981.49,3.55,4981.49,176.84,4804.65,3174.05,482.53,342.23,1148.0699999999995,805.84,16.77
O000209,P0135,1,266.43,17.29,266.43,46.07,220.36,207.28,877.06,630.07,-863.9799999999999,-1494.05,-678.0
O000209,P0116,1,1398.9,22.38,1398.9,313.07,1085.83,872.99,864.87,620.92,-652.0300000000001,-1272.95,-117.23
O000209,P0108,1,8356.62,15.11,8356.62,1262.69,7093.93,5557.76,247.38,205.1,1288.79,1083.69,15.28
O000209,P0004,1,3111.76,32.0,3111.76,995.76,2116.0,2205.02,191.39,141.17,-280.40999999999997,-421.58,-19.92
O000210,P0102,1,3391.79,4.22,3391.79,143.13,3248.66,2251.8,555.42,368.35,441.4399999999997,73.09,2.25
O000210,P0096,1,354.67,7.54,354.67,26.74,327.93,257.68,109.84,97.56,-39.59,-137.15,-41.82
O000211,P0015,4,12656.42,18.8,50625.68,9517.63,41108.05,37849.24,249.37,199.33,3009.440000000005,2810.11,6.84
O000211,P0007,2,15044.28,22.65,30088.56,6815.06,23273.5,22612.6,398.83,322.31,262.07000000000147,-60.24,-0.26
O000212,P0019,2,203.14,0.15,406.28,0.61,405.67,313.0,542.32,351.54,-449.65000000000003,-801.19,-197.5
O000212,P0077,1,4694.66,13.7,4694.66,643.17,4051.49,2931.2,260.73,224.81,859.56,634.75,15.67
O000213,P0007,1,15044.28,19.98,15044.28,3005.85,12038.43,11306.3,342.86,273.78,389.270000000001,115.49,0.96
O000214,P0077,2,4694.66,11.86,9389.32,1113.57,8275.75,5862.4,539.86,488.48,1873.4900000000002,1385.01,16.74
O000215,P0004,2,3111.76,23.44,6223.52,1458.79,4764.73,4410.04,158.34,112.94,196.3499999999996,83.41,1.75
O000216,P0006,2,2884.06,23.86,5768.12,1376.27,4391.85,3961.5,217.36,142.37,212.99000000000035,70.62,1.61
O000216,P0082,1,3541.05,32.0,3541.05,1133.14,2407.91,2935.97,326.31,215.68,-854.3699999999999,-1070.05,-44.44
O000217,P0124,1,769.33,12.45,769.33,95.78,673.55,680.09,244.34,217.08,-250.88000000000008,-467.96,-69.48
O000217,P0037,5,3389.93,17.69,16949.65,2998.39,13951.26,10065.05,132.08,114.35,3754.130000000001,3639.78,26.09
O000218,P0013,5,4904.4,17.2,24522.0,4217.78,20304.22,14317.0,296.57,225.76,5690.6500000000015,5464.89,26.92
O000218,P0007,1,15044.28,14.32,15044.28,2154.34,12889.94,11306.3,149.68,93.08,1433.9600000000012,1340.88,10.4
O000218,P0102,1,3391.79,8.9,3391.79,301.87,3089.92,2251.8,84.12,56.53,753.9999999999999,697.47,22.57
O000219,P0094,2,7018.96,24.97,14037.92,3505.27,10532.65,8590.78,115.45,97.44,1826.419999999999,1728.98,16.42
O000220,P0045,2,1944.97,3.72,3889.94,144.71,3745.23,2535.96,274.49,206.04,934.78,728.74,19.46
O000221,P0023,1,586.97,4.59,586.97,26.94,560.03,437.81,367.76,281.32,-245.54000000000002,-526.86,-94.08
O000221,P0007,1,15044.28,7.06,15044.28,1062.13,13982.15,11306.3,624.47,500.75,2051.38,1550.63,11.09
O000222,P0007,1,15044.28,25.67,15044.28,3861.87,11182.41,11306.3,98.52,89.27,-222.4099999999994,-311.68,-2.79
O000223,P0082,2,3541.05,16.26,7082.1,1151.55,5930.55,5871.94,103.44,79.36,-44.829999999999416,-124.19,-2.09
O000223,P0134,4,8683.5,32.0,34734.0,11114.88,23619.12,27376.16,457.81,345.47,-4214.850000000001,-4560.32,-19.31
O000223,P0136,3,4887.42,32.0,14662.26,4691.92,9970.34,10543.5,415.94,333.45,-989.0999999999999,-1322.55,-13.26
O000224,P0012,1,1254.01,5.05,1254.01,63.33,1190.68,823.65,137.13,90.95,229.9000000000001,138.95,11.67
O000225,P0055,4,3314.76,18.04,13259.04,2391.93,10867.11,10570.04,153.65,107.97,143.4199999999997,35.45,0.33
O000226,P0040,3,3411.56,8.26,10234.68,845.38,9389.3,8275.14,465.03,390.6,649.1299999999999,258.53,2.75
O000227,P0051,4,8998.6,19.63,35994.4,7065.7,28928.7,28518.12,490.62,329.21,-80.03999999999826,-409.25,-1.41
O000227,P0005,4,466.92,14.98,1867.68,279.78,1587.9,1221.16,103.56,87.8,263.18,175.38,11.04
O000228,P0016,2,13825.04,4.62,27650.08,1277.43,26372.65,19386.12,233.31,184.75,6753.220000000002,6568.47,24.91
