snapshot_date,product_id,inventory_units,reorder_level,inventory_value
2024-08-01,P0077,350,49,1025920.0
2024-09-01,P0077,351,24,1028851.2
2024-10-01,P0077,209,31,612620.8
2024-11-01,P0077,278,38,814873.6
2024-12-01,P0077,253,29,741593.6
2025-01-01,P0077,407,65,1192998.4
2025-02-01,P0077,201,66,589171.2
2025-03-01,P0077,315,25,923328.0
2025-04-01,P0077,323,24,946777.6
2025-05-01,P0077,369,34,1081612.8
2025-06-01,P0077,361,80,1058163.2
2025-07-01,P0077,454,40,1330764.8
2025-08-01,P0077,384,37,1125580.8
2025-09-01,P0077,359,61,1052300.8
2025-10-01,P0077,405,74,1187136.0
2025-11-01,P0077,354,72,1037644.8
2025-12-01,P0077,290,54,850048.0
2023-01-01,P0078,64,87,365705.6
2023-02-01,P0078,78,81,445703.7
2023-03-01,P0078,66,53,377133.9
2023-04-01,P0078,84,39,479988.6
2023-05-01,P0078,74,55,422847.1
2023-06-01,P0078,68,90,388562.2
2023-07-01,P0078,93,90,531415.95
2023-08-01,P0078,87,24,497131.05
2023-09-01,P0078,91,68,519987.65
2023-10-01,P0078,61,55,348563.15
2023-11-01,P0078,121,25,691412.15
2023-12-01,P0078,58,70,331420.7
2024-01-01,P0078,77,86,439989.55
2024-02-01,P0078,67,61,382848.05
2024-03-01,P0078,79,89,451417.85
2024-04-01,P0078,92,21,525701.8
2024-05-01,P0078,67,69,382848.05
2024-06-01,P0078,52,54,297135.8
2024-07-01,P0078,69,50,394276.35
2024-08-01,P0078,67,58,382848.05
2024-09-01,P0078,78,66,445703.7
2024-10-01,P0078,49,81,279993.35
2024-11-01,P0078,88,65,502845.2
2024-12-01,P0078,69,86,394276.35
2025-01-01,P0078,76,41,434275.4
2025-02-01,P0078,89,50,508559.35
2025-03-01,P0078,63,39,359991.45
2025-04-01,P0078,58,58,331420.7
2025-05-01,P0078,71,80,405704.65
2025-06-01,P0078,77,28,439989.55
2025-07-01,P0078,86,31,491416.9
2025-08-01,P0078,80,54,457132.0
2025-09-01,P0078,73,75,417132.95
2025-10-01,P0078,88,36,502845.2
2025-11-01,P0078,72,77,411418.8
2025-12-01,P0078,52,80,297135.8
2023-01-01,P0079,99,20,490940.01
2023-02-01,P0079,118,89,585160.82
2023-03-01,P0079,84,26,416555.16
2023-04-01,P0079,113,78,560365.87
2023-05-01,P0079,97,58,481022.03
2023-06-01,P0079,124,89,614914.76
2023-07-01,P0079,117,45,580201.83
2023-08-01,P0079,100,60,495899.0
2023-09-01,P0079,111,67,550447.89
2023-10-01,P0079,77,44,381842.23
2023-11-01,P0079,149,89,738889.51
2023-12-01,P0079,90,30,446309.1
2024-01-01,P0079,100,21,495899.0
2024-02-01,P0079,146,70,724012.54
2024-03-01,P0079,101,75,500857.99
2024-04-01,P0079,121,70,600037.79
2024-05-01,P0079,99,31,490940.01
2024-06-01,P0079,163,42,808315.37
2024-07-01,P0079,115,90,570283.85
2024-08-01,P0079,91,33,451268.09
2024-09-01,P0079,98,68,485981.02
2024-10-01,P0079,99,55,490940.01
2024-11-01,P0079,129,35,639709.71
2024-12-01,P0079,96,48,476063.04
2025-01-01,P0079,89,43,441350.11
2025-02-01,P0079,75,23,371924.25
2025-03-01,P0079,95,70,471104.05
2025-04-01,P0079,131,46,649627.69
2025-05-01,P0079,113,60,560365.87
2025-06-01,P0079,107,89,530611.93
2025-07-01,P0079,144,78,714094.56
2025-08-01,P0079,127,39,629791.73
2025-09-01,P0079,117,29,580201.83
2025-10-01,P0079,83,38,411596.17
2025-11-01,P0079,119,62,590119.81
2025-12-01,P0079,87,31,431432.13
2023-01-01,P0080,255,21,307507.05
2023-02-01,P0080,189,49,227916.99
2023-03-01,P0080,255,90,307507.05
2023-04-01,P0080,265,89,319566.15
2023-05-01,P0080,184,23,221887.44
2023-06-01,P0080,200,66,241182.0
2023-07-01,P0080,268,41,323183.88
2023-08-01,P0080,300,32,361773.0
2023-09-01,P0080,255,63,307507.05
2023-10-01,P0080,227,37,273741.57
2023-11-01,P0080,198,67,238770.18
2023-12-01,P0080,194,80,233946.54
2024-01-01,P0080,245,57,295447.95
2024-02-01,P0080,267,34,321977.97
2024-03-01,P0080,229,43,276153.39
2024-04-01,P0080,250,39,301477.5
2024-05-01,P0080,360,30,434127.6
2024-06-01,P0080,230,60,277359.3
2024-07-01,P0080,255,45,307507.05
2024-08-01,P0080,292,54,352125.72
2024-09-01,P0080,200,75,241182.0
2024-10-01,P0080,246,30,296653.86
2024-11-01,P0080,250,31,301477.5
2024-12-01,P0080,250,88,301477.5
2025-01-01,P0080,213,77,256858.83
2025-02-01,P0080,275,87,331625.25
2025-03-01,P0080,210,78,253241.1
2025-04-01,P0080,312,62,376243.92
2025-05-01,P0080,200,36,241182.0
2025-06-01,P0080,291,77,350919.81
2025-07-01,P0080,161,44,194151.51
2025-08-01,P0080,191,62,230328.81
2025-09-01,P0080,311,72,375038.01
2025-10-01,P0080,230,42,277359.3
2025-11-01,P0080,232,46,279771.12
2025-12-01,P0080,278,42,335242.98
2023-01-01,P0081,191,34,59072.48
2023-02-01,P0081,178,24,55051.84
2023-03-01,P0081,219,21,67732.32
2023-04-01,P0081,200,43,61856.0
2023-05-01,P0081,247,80,76392.16
2023-06-01,P0081,157,24,48556.96
2023-07-01,P0081,261,45,80722.08
2023-08-01,P0081,245,35,75773.6
2023-09-01,P0081,175,59,54124.0
2023-10-01,P0081,259,58,80103.52
2023-11-01,P0081,279,40,86289.12
2023-12-01,P0081,256,64,79175.68
2024-01-01,P0081,274,34,84742.72
2024-02-01,P0081,239,27,73917.92
2024-03-01,P0081,219,34,67732.32
2024-04-01,P0081,161,31,49794.08
2024-05-01,P0081,240,25,74227.2
2024-06-01,P0081,220,21,68041.6
2024-07-01,P0081,239,20,73917.92
2024-08-01,P0081,257,66,79484.96
2024-09-01,P0081,243,46,75155.04
2024-10-01,P0081,195,76,60309.6
2024-11-01,P0081,169,26,52268.32
2024-12-01,P0081,280,85,86598.4
2025-01-01,P0081,203,68,62783.84
2025-02-01,P0081,282,35,87216.96
2025-03-01,P0081,292,81,90309.76
2025-04-01,P0081,241,36,74536.48
2025-05-01,P0081,219,42,67732.32
2025-06-01,P0081,224,89,69278.72
2025-07-01,P0081,274,86,84742.72
2025-08-01,P0081,232,47,71752.96
2025-09-01,P0081,316,37,97732.48
2025-10-01,P0081,251,36,77629.28
2025-11-01,P0081,213,87,65876.64
2025-12-01,P0081,245,51,75773.6
2023-01-01,P0082,247,57,725184.59
2023-02-01,P0082,239,73,701696.83
2023-03-01,P0082,348,29,1021717.56
2023-04-01,P0082,295,42,866111.15
2023-05-01,P0082,279,41,819135.63
2023-06-01,P0082,269,23,789775.93
2023-07-01,P0082,274,79,804455.78
2023-08-01,P0082,283,26,830879.51
2023-09-01,P0082,246,77,722248.62
2023-10-01,P0082,286,46,839687.42
2023-11-01,P0082,305,29,895470.85
2023-12-01,P0082,233,82,684081.01
2024-01-01,P0082,318,28,933638.46
2024-02-01,P0082,276,81,810327.72
2024-03-01,P0082,238,61,698760.86
2024-04-01,P0082,216,79,634169.52
2024-05-01,P0082,285,70,836751.45
2024-06-01,P0082,291,43,854367.27
2024-07-01,P0082,325,85,954190.25
2024-08-01,P0082,333,47,977678.01
2024-09-01,P0082,345,76,1012909.65
2024-10-01,P0082,273,68,801519.81
2024-11-01,P0082,265,83,778032.05
2024-12-01,P0082,227,66,666465.19
2025-01-01,P0082,302,68,886662.94
2025-02-01,P0082,391,71,1147964.27
2025-03-01,P0082,246,48,722248.62
2025-04-01,P0082,344,78,1009973.68
2025-05-01,P0082,321,70,942446.37
2025-06-01,P0082,265,50,778032.05
2025-07-01,P0082,297,77,871983.09
2025-08-01,P0082,154,45,452139.38
2025-09-01,P0082,215,44,631233.55
2025-10-01,P0082,303,62,889598.91
2025-11-01,P0082,238,52,698760.86
2025-12-01,P0082,256,79,751608.32
2023-01-01,P0083,69,55,697367.82
2023-02-01,P0083,169,23,1708045.82
2023-03-01,P0083,74,28,747901.72
2023-04-01,P0083,125,87,1263347.5
2023-05-01,P0083,74,28,747901.72
2023-06-01,P0083,115,66,1162279.7
2023-07-01,P0083,102,32,1030891.56
2023-08-01,P0083,87,21,879289.86
2023-09-01,P0083,106,63,1071318.68
2023-10-01,P0083,139,73,1404842.42
2023-11-01,P0083,105,88,1061211.9
2023-12-01,P0083,99,86,1000571.22
2024-01-01,P0083,104,68,1051105.12
2024-02-01,P0083,101,34,1020784.78
2024-03-01,P0083,99,62,1000571.22
2024-04-01,P0083,146,67,1475589.88
2024-05-01,P0083,130,67,1313881.4
2024-06-01,P0083,120,44,1212813.6
2024-07-01,P0083,132,60,1334094.96
2024-08-01,P0083,107,29,1081425.46
2024-09-01,P0083,103,50,1040998.34
2024-10-01,P0083,86,61,869183.08
2024-11-01,P0083,102,40,1030891.56
2024-12-01,P0083,129,27,1303774.62
2025-01-01,P0083,79,78,798435.62
2025-02-01,P0083,127,70,1283561.06
2025-03-01,P0083,106,73,1071318.68
2025-04-01,P0083,104,82,1051105.12
2025-05-01,P0083,97,86,980357.66
2025-06-01,P0083,82,86,828755.96
2025-07-01,P0083,92,72,929823.76
2025-08-01,P0083,59,85,596300.02
2025-09-01,P0083,136,52,1374522.08
2025-10-01,P0083,110,37,1111745.8
2025-11-01,P0083,128,83,1293667.84
2025-12-01,P0083,120,62,1212813.6
2023-01-01,P0084,574,57,1821904.7
2023-02-01,P0084,456,69,1447366.8
2023-03-01,P0084,312,70,990303.6
2023-04-01,P0084,494,36,1567980.7
2023-05-01,P0084,457,45,1450540.85
2023-06-01,P0084,416,58,1320404.8
2023-07-01,P0084,412,54,1307708.6
2023-08-01,P0084,356,70,1129961.8
2023-09-01,P0084,451,43,1431496.55
2023-10-01,P0084,419,37,1329926.95
2023-11-01,P0084,438,78,1390233.9
2023-12-01,P0084,388,89,1231531.4
2024-01-01,P0084,450,80,1428322.5
2024-02-01,P0084,461,69,1463237.05
2024-03-01,P0084,428,30,1358493.4
2024-04-01,P0084,466,86,1479107.3
2024-05-01,P0084,401,81,1272794.05
2024-06-01,P0084,365,20,1158528.25
2024-07-01,P0084,271,64,860167.55
2024-08-01,P0084,461,81,1463237.05
2024-09-01,P0084,570,23,1809208.5
2024-10-01,P0084,380,87,1206139.0
2024-11-01,P0084,369,35,1171224.45
2024-12-01,P0084,341,27,1082351.05
2025-01-01,P0084,455,29,1444192.75
2025-02-01,P0084,377,46,1196616.85
2025-03-01,P0084,385,58,1222009.25
2025-04-01,P0084,392,45,1244227.6
2025-05-01,P0084,470,58,1491803.5
2025-06-01,P0084,256,38,812556.8
2025-07-01,P0084,535,73,1698116.75
2025-08-01,P0084,508,73,1612417.4
2025-09-01,P0084,486,59,1542588.3
2025-10-01,P0084,432,47,1371189.6
2025-11-01,P0084,367,32,1164876.35
2025-12-01,P0084,388,39,1231531.4
2023-01-01,P0085,131,84,79435.78
2023-02-01,P0085,98,89,59425.24
2023-03-01,P0085,102,61,61850.76
2023-04-01,P0085,101,34,61244.38
2023-05-01,P0085,61,87,36989.18
2023-06-01,P0085,84,39,50935.92
2023-07-01,P0085,82,31,49723.16
2023-08-01,P0085,133,71,80648.54
2023-09-01,P0085,80,53,48510.4
2023-10-01,P0085,59,38,35776.42
2023-11-01,P0085,88,26,53361.44
2023-12-01,P0085,66,21,40021.08
2024-01-01,P0085,90,26,54574.2
2024-02-01,P0085,94,20,56999.72
2024-03-01,P0085,51,88,30925.38
2024-04-01,P0085,122,77,73978.36
2024-05-01,P0085,88,88,53361.44
2024-06-01,P0085,116,68,70340.08
2024-07-01,P0085,97,76,58818.86
2024-08-01,P0085,73,40,44265.74
2024-09-01,P0085,116,88,70340.08
2024-10-01,P0085,61,20,36989.18
2024-11-01,P0085,110,67,66701.8
2024-12-01,P0085,75,77,45478.5
2025-01-01,P0085,106,87,64276.28
2025-02-01,P0085,110,34,66701.8
2025-03-01,P0085,90,22,54574.2
2025-04-01,P0085,85,32,51542.3
2025-05-01,P0085,93,20,56393.34
2025-06-01,P0085,85,50,51542.3
2025-07-01,P0085,111,67,67308.18
2025-08-01,P0085,95,51,57606.1
2025-09-01,P0085,99,27,60031.62
2025-10-01,P0085,86,53,52148.68
2025-11-01,P0085,120,87,72765.6
2025-12-01,P0085,86,53,52148.68
2023-01-01,P0086,287,72,560083.37
2023-02-01,P0086,324,83,632289.24
2023-03-01,P0086,262,44,511295.62
2023-04-01,P0086,297,81,579598.47
2023-05-01,P0086,310,35,604968.1
2023-06-01,P0086,297,71,579598.47
2023-07-01,P0086,298,57,581549.98
2023-08-01,P0086,338,82,659610.38
2023-09-01,P0086,315,21,614725.65
2023-10-01,P0086,284,83,554228.84
2023-11-01,P0086,266,56,519101.66
2023-12-01,P0086,347,38,677173.97
2024-01-01,P0086,317,38,618628.67
2024-02-01,P0086,354,51,690834.54
2024-03-01,P0086,268,66,523004.68
2024-04-01,P0086,342,24,667416.42
2024-05-01,P0086,223,41,435186.73
2024-06-01,P0086,302,35,589356.02
2024-07-01,P0086,322,44,628386.22
2024-08-01,P0086,277,48,540568.27
2024-09-01,P0086,384,27,749379.84
2024-10-01,P0086,338,43,659610.38
2024-11-01,P0086,295,47,575695.45
2024-12-01,P0086,272,40,530810.72
2025-01-01,P0086,315,28,614725.65
2025-02-01,P0086,214,58,417623.14
2025-03-01,P0086,336,74,655707.36
2025-04-01,P0086,343,79,669367.93
2025-05-01,P0086,316,50,616677.16
2025-06-01,P0086,320,47,624483.2
2025-07-01,P0086,292,31,569840.92
2025-08-01,P0086,179,25,349320.29
2025-09-01,P0086,228,71,444944.28
2025-10-01,P0086,209,22,407865.59
2025-11-01,P0086,278,21,542519.78
2025-12-01,P0086,346,70,675222.46
2023-01-01,P0087,99,31,111513.6
2023-02-01,P0087,89,66,100249.6
2023-03-01,P0087,98,54,110387.2
2023-04-01,P0087,84,89,94617.6
2023-05-01,P0087,102,24,114892.8
2023-06-01,P0087,102,61,114892.8
2023-07-01,P0087,98,86,110387.2
2023-08-01,P0087,161,75,181350.4
2023-09-01,P0087,118,33,132915.2
2023-10-01,P0087,109,61,122777.6
2023-11-01,P0087,113,68,127283.2
2023-12-01,P0087,136,50,153190.4
2024-01-01,P0087,114,45,128409.6
2024-02-01,P0087,159,84,179097.6
2024-03-01,P0087,120,72,135168.0
2024-04-01,P0087,126,63,141926.4
2024-05-01,P0087,119,33,134041.6
2024-06-01,P0087,102,70,114892.8
2024-07-01,P0087,129,24,145305.6
2024-08-01,P0087,98,52,110387.2
2024-09-01,P0087,141,88,158822.4
2024-10-01,P0087,101,71,113766.4
2024-11-01,P0087,104,34,117145.6
2024-12-01,P0087,128,40,144179.2
2025-01-01,P0087,80,26,90112.0
2025-02-01,P0087,127,74,143052.8
2025-03-01,P0087,96,62,108134.4
2025-04-01,P0087,100,88,112640.0
2025-05-01,P0087,149,42,167833.6
2025-06-01,P0087,99,89,111513.6
2025-07-01,P0087,142,43,159948.8
2025-08-01,P0087,116,34,130662.4
2025-09-01,P0087,144,32,162201.6
2025-10-01,P0087,82,48,92364.8
2025-11-01,P0087,85,65,95744.0
2025-12-01,P0087,135,35,152064.0
2023-01-01,P0088,471,70,5003823.93
2023-02-01,P0088,353,33,3750211.99
2023-03-01,P0088,327,44,3473992.41
2023-04-01,P0088,366,71,3888321.78
2023-05-01,P0088,286,64,3038415.38
2023-06-01,P0088,278,82,2953424.74
2023-07-01,P0088,470,21,4993200.1
2023-08-01,P0088,349,61,3707716.67
2023-09-01,P0088,435,57,4621366.05
2023-10-01,P0088,338,90,3590854.54
2023-11-01,P0088,375,41,3983936.25
2023-12-01,P0088,335,41,3558983.05
2024-01-01,P0088,410,86,4355770.3
2024-02-01,P0088,392,52,4164541.36
2024-03-01,P0088,415,78,4408889.45
2024-04-01,P0088,331,90,3516487.73
2024-05-01,P0088,264,44,2804691.12
2024-06-01,P0088,387,63,4111422.21
2024-07-01,P0088,319,21,3389001.77
2024-08-01,P0088,423,33,4493880.09
2024-09-01,P0088,399,72,4238908.17
2024-10-01,P0088,428,48,4546999.24
2024-11-01,P0088,331,50,3516487.73
2024-12-01,P0088,370,45,3930817.1
2025-01-01,P0088,327,75,3473992.41
2025-02-01,P0088,293,32,3112782.19
2025-03-01,P0088,466,61,4950704.78
2025-04-01,P0088,374,25,3973312.42
2025-05-01,P0088,414,78,4398265.62
2025-06-01,P0088,335,43,3558983.05
2025-07-01,P0088,313,75,3325258.79
2025-08-01,P0088,332,74,3527111.56
2025-09-01,P0088,401,81,4260155.83
2025-10-01,P0088,312,28,3314634.96
2025-11-01,P0088,376,72,3994560.08
2025-12-01,P0088,329,37,3495240.07
2023-01-01,P0089,473,60,911054.76
2023-02-01,P0089,358,69,689550.96
2023-03-01,P0089,283,39,545091.96
2023-04-01,P0089,477,68,918759.24
2023-05-01,P0089,284,75,547018.08
2023-06-01,P0089,362,65,697255.44
2023-07-01,P0089,208,81,400632.96
2023-08-01,P0089,446,88,859049.52
2023-09-01,P0089,395,33,760817.4
2023-10-01,P0089,338,69,651028.56
2023-11-01,P0089,405,67,780078.6
2023-12-01,P0089,428,78,824379.36
2024-01-01,P0089,361,56,695329.32
2024-02-01,P0089,307,67,591318.84
2024-03-01,P0089,449,85,864827.88
2024-04-01,P0089,416,22,801265.92
2024-05-01,P0089,398,38,766595.76
2024-06-01,P0089,369,84,710738.28
2024-07-01,P0089,284,36,547018.08
2024-08-01,P0089,393,55,756965.16
2024-09-01,P0089,399,25,768521.88
2024-10-01,P0089,406,37,782004.72
2024-11-01,P0089,295,32,568205.4
2024-12-01,P0089,274,24,527756.88
2025-01-01,P0089,466,30,897571.92
2025-02-01,P0089,379,42,729999.48
2025-03-01,P0089,332,44,639471.84
2025-04-01,P0089,370,79,712664.4
2025-05-01,P0089,311,26,599023.32
2025-06-01,P0089,411,39,791635.32
2025-07-01,P0089,407,73,783930.84
2025-08-01,P0089,287,70,552796.44
2025-09-01,P0089,207,33,398706.84
2025-10-01,P0089,437,34,841714.44
2025-11-01,P0089,394,66,758891.28
2025-12-01,P0089,363,82,699181.56
2023-01-01,P0090,155,69,771549.7
2023-02-01,P0090,127,63,632172.98
2023-03-01,P0090,138,40,686928.12
2023-04-01,P0090,107,32,532618.18
2023-05-01,P0090,88,46,438041.12
2023-06-01,P0090,129,75,642128.46
2023-07-01,P0090,98,64,487818.52
2023-08-01,P0090,72,40,358397.28
2023-09-01,P0090,95,53,472885.3
2023-10-01,P0090,133,46,662039.42
2023-11-01,P0090,111,58,552529.14
2023-12-01,P0090,91,46,452974.34
2024-01-01,P0090,104,62,517684.96
2024-02-01,P0090,106,74,527640.44
2024-03-01,P0090,149,89,741683.26
2024-04-01,P0090,135,52,671994.9
2024-05-01,P0090,129,22,642128.46
2024-06-01,P0090,165,24,821327.1
2024-07-01,P0090,91,71,452974.34
2024-08-01,P0090,112,64,557506.88
2024-09-01,P0090,114,88,567462.36
2024-10-01,P0090,139,68,691905.86
2024-11-01,P0090,142,29,706839.08
2024-12-01,P0090,142,63,706839.08
2025-01-01,P0090,118,84,587373.32
2025-02-01,P0090,132,52,657061.68
2025-03-01,P0090,104,49,517684.96
2025-04-01,P0090,110,63,547551.4
2025-05-01,P0090,168,35,836260.32
2025-06-01,P0090,130,59,647106.2
2025-07-01,P0090,139,28,691905.86
2025-08-01,P0090,95,84,472885.3
2025-09-01,P0090,166,87,826304.84
2025-10-01,P0090,85,38,423107.9
2025-11-01,P0090,172,57,856171.28
2025-12-01,P0090,102,46,507729.48
2023-01-01,P0091,211,82,1295366.98
2023-02-01,P0091,257,65,1577769.26
2023-03-01,P0091,273,24,1675996.14
2023-04-01,P0091,283,25,1737387.94
2023-05-01,P0091,206,69,1264671.08
2023-06-01,P0091,285,72,1749666.3
2023-07-01,P0091,211,40,1295366.98
2023-08-01,P0091,287,41,1761944.66
2023-09-01,P0091,317,82,1946120.06
2023-10-01,P0091,246,83,1510238.28
2023-11-01,P0091,180,30,1105052.4
2023-12-01,P0091,274,39,1682135.32
2024-01-01,P0091,209,33,1283088.62
2024-02-01,P0091,297,21,1823336.46
2024-03-01,P0091,178,41,1092774.04
2024-04-01,P0091,241,26,1479542.38
2024-05-01,P0091,199,82,1221696.82
2024-06-01,P0091,239,58,1467264.02
2024-07-01,P0091,268,51,1645300.24
2024-08-01,P0091,336,36,2062764.48
2024-09-01,P0091,285,31,1749666.3
2024-10-01,P0091,349,27,2142573.82
2024-11-01,P0091,224,63,1375176.32
2024-12-01,P0091,259,75,1590047.62
2025-01-01,P0091,303,24,1860171.54
2025-02-01,P0091,269,35,1651439.42
2025-03-01,P0091,235,76,1442707.3
2025-04-01,P0091,195,33,1197140.1
2025-05-01,P0091,194,71,1191000.92
2025-06-01,P0091,268,54,1645300.24
2025-07-01,P0091,249,67,1528655.82
2025-08-01,P0091,243,54,1491820.74
2025-09-01,P0091,208,57,1276949.44
2025-10-01,P0091,220,35,1350619.6
2025-11-01,P0091,266,32,1633021.88
2025-12-01,P0091,184,42,1129609.12
2023-01-01,P0092,166,29,17272.3
2023-02-01,P0092,135,77,14046.75
2023-03-01,P0092,166,47,17272.3
2023-04-01,P0092,279,86,29029.95
2023-05-01,P0092,219,55,22786.95
2023-06-01,P0092,219,30,22786.95
2023-07-01,P0092,206,82,21434.3
2023-08-01,P0092,207,67,21538.35
2023-09-01,P0092,165,23,17168.25
2023-10-01,P0092,188,43,19561.4
2023-11-01,P0092,205,38,21330.25
2023-12-01,P0092,167,81,17376.35
2024-01-01,P0092,200,89,20810.0
2024-02-01,P0092,219,48,22786.95
2024-03-01,P0092,189,33,19665.45
2024-04-01,P0092,277,35,28821.85
2024-05-01,P0092,246,69,25596.3
2024-06-01,P0092,204,63,21226.2
2024-07-01,P0092,231,38,24035.55
2024-08-01,P0092,186,51,19353.3
2024-09-01,P0092,229,66,23827.45
2024-10-01,P0092,165,44,17168.25
2024-11-01,P0092,176,41,18312.8
2024-12-01,P0092,156,41,16231.8
2025-01-01,P0092,236,27,24555.8
2025-02-01,P0092,178,27,18520.9
2025-03-01,P0092,218,48,22682.9
2025-04-01,P0092,130,40,13526.5
2025-05-01,P0092,221,55,22995.05
2025-06-01,P0092,174,27,18104.7
2025-07-01,P0092,233,23,24243.65
2025-08-01,P0092,208,77,21642.4
2025-09-01,P0092,225,41,23411.25
2025-10-01,P0092,190,33,19769.5
2025-11-01,P0092,204,37,21226.2
2025-12-01,P0092,185,33,19249.25
2023-01-01,P0093,287,77,38722.04
2023-02-01,P0093,221,90,29817.32
2023-03-01,P0093,258,61,34809.36
2023-04-01,P0093,290,57,39126.8
2023-05-01,P0093,318,42,42904.56
2023-06-01,P0093,341,81,46007.72
2023-07-01,P0093,331,20,44658.52
2023-08-01,P0093,292,42,39396.64
2023-09-01,P0093,277,22,37372.84
2023-10-01,P0093,277,58,37372.84
2023-11-01,P0093,277,61,37372.84
2023-12-01,P0093,291,63,39261.72
2024-01-01,P0093,272,78,36698.24
2024-02-01,P0093,307,52,41420.44
2024-03-01,P0093,254,74,34269.68
2024-04-01,P0093,246,45,33190.32
2024-05-01,P0093,182,22,24555.44
2024-06-01,P0093,312,57,42095.04
2024-07-01,P0093,265,50,35753.8
2024-08-01,P0093,273,48,36833.16
2024-09-01,P0093,346,34,46682.32
2024-10-01,P0093,275,74,37103.0
2024-11-01,P0093,209,38,28198.28
2024-12-01,P0093,264,23,35618.88
2025-01-01,P0093,209,78,28198.28
2025-02-01,P0093,241,76,32515.72
2025-03-01,P0093,179,86,24150.68
2025-04-01,P0093,440,67,59364.8
2025-05-01,P0093,334,41,45063.28
2025-06-01,P0093,307,77,41420.44
2025-07-01,P0093,405,62,54642.6
2025-08-01,P0093,359,51,48436.28
2025-09-01,P0093,395,37,53293.4
2025-10-01,P0093,314,24,42364.88
2025-11-01,P0093,319,70,43039.48
2025-12-01,P0093,318,32,42904.56
2023-01-01,P0094,119,58,511151.41
2023-02-01,P0094,124,35,532628.36
2023-03-01,P0094,177,41,760284.03
2023-04-01,P0094,116,78,498265.24
2023-05-01,P0094,192,33,824714.88
2023-06-01,P0094,191,44,820419.49
2023-07-01,P0094,128,48,549809.92
2023-08-01,P0094,156,78,670080.84
2023-09-01,P0094,159,53,682967.01
2023-10-01,P0094,164,63,704443.96
2023-11-01,P0094,110,24,472492.9
2023-12-01,P0094,118,40,506856.02
2024-01-01,P0094,141,35,605649.99
2024-02-01,P0094,132,57,566991.48
2024-03-01,P0094,139,66,597059.21
2024-04-01,P0094,133,50,571286.87
2024-05-01,P0094,150,33,644308.5
2024-06-01,P0094,117,31,502560.63
2024-07-01,P0094,129,67,554105.31
2024-08-01,P0094,95,80,408062.05
2024-09-01,P0094,155,58,665785.45
2024-10-01,P0094,116,80,498265.24
2024-11-01,P0094,130,75,558400.7
2024-12-01,P0094,138,73,592763.82
2025-01-01,P0094,91,56,390880.49
2025-02-01,P0094,159,45,682967.01
2025-03-01,P0094,168,33,721625.52
2025-04-01,P0094,115,47,493969.85
2025-05-01,P0094,131,43,562696.09
2025-06-01,P0094,176,71,755988.64
2025-07-01,P0094,142,29,609945.38
2025-08-01,P0094,126,56,541219.14
2025-09-01,P0094,121,66,519742.19
2025-10-01,P0094,89,63,382289.71
2025-11-01,P0094,148,27,635717.72
2025-12-01,P0094,183,41,786056.37
2023-01-01,P0095,223,55,283466.45
2023-02-01,P0095,213,20,270754.95
2023-03-01,P0095,161,87,204655.15
2023-04-01,P0095,162,49,205926.3
2023-05-01,P0095,243,58,308889.45
2023-06-01,P0095,204,64,259314.6
2023-07-01,P0095,198,29,251687.7
2023-08-01,P0095,174,38,221180.1
2023-09-01,P0095,162,32,205926.3
2023-10-01,P0095,170,61,216095.5
2023-11-01,P0095,187,89,237705.05
2023-12-01,P0095,215,80,273297.25
2024-01-01,P0095,215,25,273297.25
2024-02-01,P0095,202,63,256772.3
2024-03-01,P0095,148,42,188130.2
2024-04-01,P0095,135,75,171605.25
2024-05-01,P0095,166,46,211010.9
2024-06-01,P0095,223,68,283466.45
2024-07-01,P0095,160,43,203384.0
2024-08-01,P0095,200,76,254230.0
2024-09-01,P0095,195,54,247874.25
2024-10-01,P0095,195,42,247874.25
2024-11-01,P0095,203,37,258043.45
2024-12-01,P0095,149,61,189401.35
2025-01-01,P0095,224,60,284737.6
2025-02-01,P0095,157,47,199570.55
2025-03-01,P0095,159,73,202112.85
2025-04-01,P0095,121,50,153809.15
2025-05-01,P0095,258,63,327956.7
2025-06-01,P0095,201,23,255501.15
2025-07-01,P0095,178,39,226264.7
2025-08-01,P0095,152,87,193214.8
2025-09-01,P0095,144,47,183045.6
2025-10-01,P0095,231,63,293635.65
2025-11-01,P0095,188,62,238976.2
2025-12-01,P0095,173,81,219908.95
2023-01-01,P0096,22,87,5668.96
2023-02-01,P0096,38,77,9791.84
2023-03-01,P0096,29,53,7472.72
2023-04-01,P0096,39,77,10049.52
2023-05-01,P0096,26,72,6699.68
2023-06-01,P0096,30,61,7730.4
2023-07-01,P0096,41,37,10564.88
2023-08-01,P0096,36,87,9276.48
2023-09-01,P0096,33,71,8503.44
2023-10-01,P0096,28,46,7215.04
2023-11-01,P0096,27,89,6957.36
2023-12-01,P0096,36,53,9276.48
2024-01-01,P0096,28,45,7215.04
2024-02-01,P0096,42,40,10822.56
2024-03-01,P0096,48,55,12368.64
2024-04-01,P0096,33,81,8503.44
2024-05-01,P0096,43,74,11080.24
2024-06-01,P0096,35,31,9018.8
2024-07-01,P0096,25,28,6442.0
2024-08-01,P0096,38,59,9791.84
2024-09-01,P0096,31,48,7988.08
2024-10-01,P0096,43,53,11080.24
2024-11-01,P0096,34,48,8761.12
2024-12-01,P0096,36,85,9276.48
2025-01-01,P0096,34,48,8761.12
2025-02-01,P0096,33,50,8503.44
