order_id,order_date,customer_id,region,city,segment,order_status,payment_method
O000373,2025-01-29,C00673,East,Patna,Consumer,Completed,Credit Card
O000374,2024-06-17,C00746,North,Chandigarh,Consumer,Completed,Net Banking
O000375,2023-09-28,C00293,South,Bengaluru,Home Office,Completed,Debit Card
O000376,2023-08-28,C00294,East,Guwahati,Consumer,Returned,Debit Card
O000377,2025-01-08,C00483,South,Bengaluru,Consumer,Completed,Debit Card
O000378,2025-06-11,C00012,South,Kochi,Corporate,Completed,Net Banking
O000379,2023-04-19,C00269,West,Ahmedabad,Consumer,Completed,Net Banking
O000380,2024-06-16,C00731,West,Surat,Home Office,Completed,Net Banking
O000381,2023-03-25,C00081,West,Pune,Corporate,Returned,Net Banking
O000382,2025-10-06,C00469,East,Bhubaneswar,Consumer,Completed,Debit Card
O000383,2024-01-05,C00053,West,Surat,Home Office,Completed,Credit Card
O000384,2023-01-09,C00360,West,Surat,Consumer,Completed,Net Banking
O000385,2023-07-13,C00615,West,Mumbai,Consumer,Completed,Wallet
O000386,2023-08-06,C00229,West,Mumbai,Consumer,Completed,Net Banking
O000387,2024-07-05,C00136,West,Mumbai,Consumer,Completed,Net Banking
O000388,2024-10-27,C00586,West,Ahmedabad,Consumer,Cancelled,Wallet
O000389,2025-02-20,C00637,East,Kolkata,Home Office,Completed,Net Banking
O000390,2023-07-02,C00115,East,Patna,Consumer,Completed,Net Banking
O000391,2024-08-06,C00688,North,Lucknow,Consumer,Completed,Net Banking
O000392,2024-09-27,C00554,West,Mumbai,Consumer,Completed,Credit Card
O000393,2025-09-29,C00235,East,Kolkata,Corporate,Completed,Wallet
O000394,2025-05-16,C00623,East,Bhubaneswar,Corporate,Completed,Credit Card
O000395,2025-06-08,C00427,South,Chennai,Home Office,Completed,Credit Card
O000396,2023-11-14,C00723,South,Bengaluru,Consumer,Completed,Debit Card
O000397,2024-05-24,C00433,West,Ahmedabad,Consumer,Completed,UPI
O000398,2025-11-17,C00414,East,Bhubaneswar,Consumer,Completed,Debit Card
O000399,2024-12-28,C00112,East,Kolkata,Home Office,Completed,Net Banking
O000400,2024-01-03,C00181,South,Hyderabad,Consumer,Completed,Debit Card
O000401,2025-07-20,C00378,West,Pune,Home Office,Completed,Credit Card
O000402,2024-03-08,C00082,North,Delhi,Consumer,Completed,UPI
O000403,2025-06-07,C00091,North,Jaipur,Home Office,Completed,Net Banking
O000404,2025-07-31,C00531,North,Jaipur,Consumer,Completed,Net Banking
O000405,2024-09-12,C00684,North,Jaipur,Consumer,Returned,Net Banking
O000406,2024-09-11,C00366,North,Chandigarh,Consumer,Completed,UPI
O000407,2024-01-21,C00389,North,Delhi,Consumer,Completed,Wallet
O000408,2024-01-26,C00426,West,Pune,Corporate,Completed,Net Banking
O000409,2023-02-14,C00149,South,Bengaluru,Corporate,Completed,Net Banking
O000410,2025-09-20,C00451,West,Mumbai,Home Office,Completed,Wallet
O000411,2025-03-13,C00397,South,Bengaluru,Consumer,Completed,Net Banking
O000412,2025-05-01,C00725,East,Bhubaneswar,Consumer,Completed,Net Banking
O000413,2025-03-29,C00622,West,Surat,Consumer,Completed,Net Banking
O000414,2024-04-19,C00383,East,Bhubaneswar,Corporate,Completed,UPI
O000415,2024-07-02,C00632,North,Lucknow,Consumer,Completed,Debit Card
O000416,2025-07-07,C00196,South,Bengaluru,Consumer,Completed,Debit Card
O000417,2025-06-16,C00246,East,Guwahati,Consumer,Completed,Debit Card
O000418,2025-08-17,C00032,West,Mumbai,Consumer,Completed,Net Banking
O000419,2025-01-07,C00149,South,Bengaluru,Corporate,Completed,UPI
O000420,2025-09-15,C00592,West,Pune,Corporate,Completed,UPI
O000421,2025-05-01,C00077,South,Kochi,Home Office,Completed,Debit Card
O000422,2025-01-01,C00280,South,Hyderabad,Home Office,Completed,UPI
O000423,2024-11-22,C00646,East,Patna,Consumer,Completed,Debit Card
O000424,2024-12-28,C00626,North,Jaipur,Corporate,Completed,UPI
O000425,2025-06-15,C00159,South,Chennai,Consumer,Returned,Wallet
O000426,2023-07-28,C00220,South,Chennai,Consumer,Completed,Debit Card
O000427,2023-11-18,C00503,North,Lucknow,Consumer,Completed,Debit Card
O000428,2024-11-16,C00124,East,Bhubaneswar,Home Office,Completed,Debit Card
O000429,2025-10-31,C00375,East,Guwahati,Home Office,Completed,Credit Card
O000430,2023-11-07,C00590,East,Guwahati,Consumer,Completed,Wallet
O000431,2025-01-10,C00527,West,Ahmedabad,Consumer,Completed,Debit Card
O000432,2024-10-06,C00161,West,Mumbai,Consumer,Completed,UPI
O000433,2023-11-06,C00108,East,Kolkata,Corporate,Completed,Wallet
O000434,2024-09-15,C00651,West,Surat,Consumer,Completed,Wallet
O000435,2023-10-28,C00267,West,Pune,Home Office,Completed,Debit Card
O000436,2025-04-08,C00440,North,Delhi,Consumer,Completed,Credit Card
O000437,2025-12-01,C00497,East,Patna,Consumer,Completed,UPI
O000438,2023-05-03,C00023,North,Jaipur,Home Office,Completed,UPI
O000439,2025-07-08,C00059,South,Kochi,Consumer,Completed,Credit Card
O000440,2025-12-28,C00109,West,Mumbai,Consumer,Completed,UPI
O000441,2024-11-02,C00069,South,Chennai,Home Office,Completed,UPI
O000442,2023-05-08,C00728,West,Mumbai,Corporate,Completed,UPI
O000443,2025-01-26,C00225,West,Mumbai,Consumer,Completed,Debit Card
O000444,2025-10-18,C00499,North,Delhi,Home Office,Cancelled,Credit Card
O000445,2023-10-23,C00223,North,Delhi,Consumer,Completed,Credit Card
O000446,2025-07-21,C00052,North,Chandigarh,Consumer,Completed,UPI
O000447,2025-04-16,C00032,West,Mumbai,Consumer,Completed,Wallet
O000448,2023-11-10,C00264,West,Surat,Consumer,Completed,UPI
O000449,2023-10-20,C00312,North,Lucknow,Consumer,Completed,Credit Card
O000450,2024-01-10,C00221,South,Bengaluru,Corporate,Completed,Net Banking
O000451,2025-09-12,C00300,East,Bhubaneswar,Consumer,Completed,Net Banking
O000452,2023-09-29,C00178,East,Bhubaneswar,Home Office,Completed,Debit Card
O000453,2023-07-02,C00193,North,Jaipur,Consumer,Completed,Wallet
O000454,2023-04-04,C00104,North,Jaipur,Home Office,Completed,Wallet
O000455,2024-09-24,C00523,West,Mumbai,Consumer,Completed,Wallet
O000456,2023-04-19,C00516,South,Bengaluru,Consumer,Completed,Wallet
O000457,2024-01-04,C00036,West,Surat,Consumer,Completed,UPI
O000458,2025-12-28,C00486,North,Chandigarh,Corporate,Completed,Wallet
O000459,2024-10-11,C00535,East,Kolkata,Home Office,Completed,Debit Card
O000460,2023-10-22,C00106,North,Jaipur,Corporate,Completed,UPI
O000461,2024-10-28,C00543,East,Patna,Consumer,Completed,Credit Card
O000462,2025-04-25,C00228,South,Chennai,Home Office,Completed,Credit Card
O000463,2024-04-29,C00677,South,Bengaluru,Corporate,Completed,UPI
O000464,2024-10-13,C00013,North,Delhi,Consumer,Completed,Debit Card
O000465,2023-07-27,C00166,East,Guwahati,Consumer,Completed,Debit Card
O000466,2025-04-13,C00477,West,Mumbai,Consumer,Completed,Credit Card
O000467,2025-02-03,C00348,West,Surat,Consumer,Completed,Wallet
O000468,2025-07-14,C00419,South,Chennai,Home Office,Completed,Wallet
O000469,2024-08-15,C00500,South,Kochi,Consumer,Completed,Debit Card
O000470,2024-05-28,C00356,West,Pune,Consumer,Completed,Wallet
O000471,2024-07-30,C00207,North,Jaipur,Consumer,Completed,Debit Card
O000472,2023-07-03,C00051,North,Chandigarh,Home Office,Completed,Wallet
O000473,2024-07-26,C00244,North,Lucknow,Consumer,Completed,Debit Card
O000474,2024-06-19,C00412,South,Kochi,Home Office,Completed,Wallet
O000475,2024-11-03,C00043,South,Chennai,Consumer,Completed,Net Banking
O000476,2023-01-09,C00405,South,Chennai,Home Office,Completed,Net Banking
O000477,2023-06-16,C00662,West,Surat,Home Office,Completed,Net Banking
O000478,2023-09-10,C00081,West,Pune,Corporate,Completed,Debit Card
O000479,2025-03-03,C00145,East,Patna,Consumer,Completed,UPI
O000480,2023-09-13,C00528,East,Kolkata,Consumer,Completed,UPI
O000481,2024-07-29,C00594,West,Mumbai,Consumer,Completed,Debit Card
O000482,2024-03-28,C00706,West,Pune,Consumer,Completed,Debit Card
O000483,2025-10-06,C00095,East,Patna,Consumer,Completed,Net Banking
O000484,2023-12-16,C00680,North,Chandigarh,Home Office,Completed,Credit Card
O000485,2023-05-14,C00032,West,Mumbai,Consumer,Completed,Wallet
O000486,2024-07-15,C00704,East,Kolkata,Consumer,Completed,Wallet
O000487,2024-06-01,C00583,West,Ahmedabad,Corporate,Completed,UPI
O000488,2024-10-23,C00542,West,Ahmedabad,Consumer,Cancelled,Net Banking
O000489,2025-10-11,C00174,East,Guwahati,Corporate,Completed,Debit Card
O000490,2025-05-10,C00421,North,Chandigarh,Consumer,Completed,Wallet
O000491,2023-02-21,C00327,North,Delhi,Consumer,Completed,UPI
O000492,2023-07-18,C00052,North,Chandigarh,Consumer,Completed,Debit Card
O000493,2024-05-27,C00016,West,Ahmedabad,Consumer,Completed,UPI
O000494,2024-11-14,C00149,South,Bengaluru,Corporate,Completed,UPI
O000495,2023-03-10,C00248,North,Lucknow,Consumer,Completed,Credit Card
O000496,2023-05-07,C00623,East,Bhubaneswar,Corporate,Completed,Wallet
O000497,2023-04-17,C00332,West,Ahmedabad,Consumer,Completed,Net Banking
O000498,2024-04-22,C00675,East,Bhubaneswar,Home Office,Completed,Net Banking
O000499,2023-07-27,C00469,East,Bhubaneswar,Consumer,Completed,Net Banking
O000500,2025-11-25,C00713,North,Jaipur,Consumer,Completed,Credit Card
O000501,2023-09-16,C00155,North,Lucknow,Consumer,Completed,Net Banking
O000502,2024-01-16,C00176,West,Mumbai,Corporate,Completed,Debit Card
O000503,2025-06-11,C00350,East,Patna,Consumer,Completed,Wallet
O000504,2023-10-26,C00165,East,Guwahati,Corporate,Completed,UPI
O000505,2025-11-26,C00679,South,Chennai,Consumer,Completed,Credit Card
O000506,2024-02-15,C00450,South,Chennai,Corporate,Completed,Net Banking
O000507,2025-08-15,C00502,East,Bhubaneswar,Consumer,Completed,Wallet
O000508,2024-09-05,C00661,West,Surat,Consumer,Completed,UPI
O000509,2025-10-12,C00087,South,Kochi,Home Office,Completed,Wallet
O000510,2024-03-12,C00672,East,Bhubaneswar,Consumer,Completed,Debit Card
O000511,2025-02-08,C00288,South,Kochi,Consumer,Completed,Debit Card
O000512,2023-01-21,C00650,South,Kochi,Consumer,Completed,Debit Card
O000513,2025-06-20,C00177,North,Delhi,Consumer,Completed,UPI
O000514,2023-03-02,C00072,South,Hyderabad,Consumer,Completed,Debit Card
O000515,2023-12-23,C00125,West,Mumbai,Corporate,Completed,UPI
O000516,2023-02-12,C00168,South,Bengaluru,Consumer,Completed,Credit Card
O000517,2024-09-16,C00432,South,Kochi,Home Office,Completed,Wallet
O000518,2025-06-07,C00411,North,Jaipur,Home Office,Completed,Credit Card
O000519,2025-12-26,C00458,West,Surat,Consumer,Completed,Credit Card
O000520,2023-04-05,C00402,West,Ahmedabad,Consumer,Completed,Credit Card
O000521,2023-04-20,C00123,West,Mumbai,Consumer,Completed,Wallet
O000522,2025-09-28,C00719,South,Hyderabad,Consumer,Completed,Wallet
O000523,2023-05-13,C00434,East,Guwahati,Home Office,Completed,Wallet
O000524,2025-02-05,C00627,West,Surat,Consumer,Completed,Net Banking
O000525,2025-10-10,C00562,North,Delhi,Consumer,Completed,Credit Card
O000526,2025-07-14,C00529,South,Hyderabad,Home Office,Completed,Debit Card
O000527,2024-06-05,C00393,South,Chennai,Consumer,Completed,Debit Card
O000528,2024-04-16,C00491,East,Guwahati,Consumer,Completed,Net Banking
O000529,2025-06-04,C00074,East,Guwahati,Consumer,Completed,Net Banking
O000530,2023-02-20,C00594,West,Mumbai,Consumer,Completed,Debit Card
O000531,2023-06-18,C00255,East,Guwahati,Consumer,Completed,UPI
O000532,2024-07-20,C00711,East,Guwahati,Consumer,Completed,Debit Card
O000533,2024-05-27,C00453,East,Patna,Consumer,Completed,Debit Card
O000534,2024-01-26,C00082,North,Delhi,Consumer,Cancelled,Wallet
O000535,2024-06-18,C00744,South,Chennai,Consumer,Completed,Net Banking
O000536,2025-04-10,C00229,West,Mumbai,Consumer,Completed,Credit Card
O000537,2025-03-25,C00147,North,Chandigarh,Home Office,Completed,Credit Card
O000538,2025-11-22,C00055,South,Hyderabad,Consumer,Completed,Credit Card
O000539,2025-05-28,C00426,West,Pune,Corporate,Completed,Debit Card
O000540,2023-10-12,C00335,South,Bengaluru,Consumer,Completed,Debit Card
O000541,2024-04-06,C00668,North,Lucknow,Consumer,Completed,Wallet
O000542,2024-09-05,C00155,North,Lucknow,Consumer,Completed,Credit Card
O000543,2023-11-11,C00243,East,Patna,Home Office,Cancelled,Net Banking
O000544,2024-01-21,C00223,North,Delhi,Consumer,Completed,Debit Card
O000545,2023-07-10,C00167,South,Chennai,Home Office,Completed,Wallet
O000546,2025-09-27,C00524,North,Jaipur,Consumer,Completed,Net Banking
O000547,2024-08-04,C00646,East,Patna,Consumer,Completed,Net Banking
O000548,2023-04-28,C00585,West,Surat,Consumer,Completed,Net Banking
O000549,2025-03-11,C00254,South,Bengaluru,Consumer,Completed,Net Banking
O000550,2023-05-21,C00081,West,Pune,Corporate,Completed,Credit Card
O000551,2024-09-26,C00031,North,Lucknow,Consumer,Completed,Wallet
O000552,2024-09-27,C00504,East,Patna,Consumer,Completed,UPI
O000553,2023-10-20,C00654,South,Kochi,Consumer,Completed,Debit Card
O000554,2025-10-02,C00344,East,Kolkata,Consumer,Completed,Debit Card
O000555,2025-03-11,C00595,South,Chennai,Corporate,Completed,Wallet
O000556,2025-06-03,C00117,West,Surat,Consumer,Completed,Net Banking
O000557,2023-03-31,C00607,West,Pune,Consumer,Completed,Wallet
O000558,2024-08-20,C00179,East,Guwahati,Home Office,Completed,Net Banking
O000559,2025-04-22,C00627,West,Surat,Consumer,Completed,Net Banking
O000560,2023-12-04,C00219,North,Jaipur,Home Office,Completed,Net Banking
O000561,2025-02-19,C00659,East,Patna,Home Office,Completed,UPI
O000562,2023-01-22,C00342,South,Hyderabad,Consumer,Completed,Net Banking
O000563,2025-09-19,C00051,North,Chandigarh,Home Office,Completed,Net Banking
O000564,2023-10-15,C00398,South,Kochi,Corporate,Completed,Credit Card
O000565,2023-06-08,C00014,West,Ahmedabad,Consumer,Completed,Credit Card
O000566,2024-03-19,C00622,West,Surat,Consumer,Completed,UPI
O000567,2025-12-06,C00265,East,Guwahati,Consumer,Completed,UPI
O000568,2023-04-10,C00664,West,Pune,Consumer,Completed,UPI
O000569,2023-02-02,C00706,West,Pune,Consumer,Returned,Credit Card
O000570,2023-05-10,C00611,East,Guwahati,Consumer,Completed,Credit Card
O000571,2023-12-09,C00152,East,Guwahati,Corporate,Completed,Credit Card
O000572,2024-02-29,C00512,South,Hyderabad,Home Office,Completed,UPI
O000573,2025-04-03,C00448,North,Delhi,Consumer,Completed,Debit Card
O000574,2025-01-25,C00041,South,Kochi,Corporate,Completed,Wallet
O000575,2025-10-20,C00010,West,Ahmedabad,Consumer,Completed,Credit Card
O000576,2024-11-11,C00346,North,Delhi,Consumer,Completed,Net Banking
O000577,2023-05-19,C00489,West,Surat,Consumer,Completed,Net Banking
O000578,2025-11-12,C00302,East,Guwahati,Corporate,Completed,UPI
O000579,2024-09-24,C00228,South,Chennai,Home Office,Completed,UPI
O000580,2023-05-03,C00168,South,Bengaluru,Consumer,Completed,Net Banking
O000581,2024-02-23,C00571,West,Mumbai,Consumer,Completed,Net Banking
O000582,2024-11-04,C00733,East,Kolkata,Consumer,Completed,Net Banking
O000583,2024-08-13,C00330,South,Bengaluru,Consumer,Completed,UPI
O000584,2024-05-23,C00750,East,Bhubaneswar,Home Office,Completed,Credit Card
O000585,2025-06-24,C00722,East,Guwahati,Consumer,Completed,UPI
O000586,2023-10-17,C00729,West,Ahmedabad,Consumer,Completed,Wallet
O000587,2024-05-24,C00036,West,Surat,Consumer,Completed,Credit Card
O000588,2024-07-10,C00223,North,Delhi,Consumer,Completed,Net Banking
O000589,2025-06-22,C00156,East,Bhubaneswar,Consumer,Completed,Credit Card
O000590,2025-09-14,C00466,North,Delhi,Consumer,Completed,Debit Card
O000591,2023-11-09,C00130,South,Kochi,Consumer,Completed,Net Banking
O000592,2023-05-28,C00483,South,Bengaluru,Consumer,Completed,Credit Card
O000593,2023-01-09,C00703,South,Hyderabad,Consumer,Completed,Net Banking
O000594,2025-04-08,C00564,East,Kolkata,Consumer,Completed,Wallet
O000595,2023-05-26,C00458,West,Surat,Consumer,Completed,Net Banking
O000596,2023-11-29,C00666,West,Surat,Consumer,Completed,Debit Card
O000597,2025-11-09,C00624,South,Hyderabad,Consumer,Completed,Credit Card
O000598,2024-05-11,C00214,North,Delhi,Corporate,Completed,UPI
O000599,2023-10-30,C00480,South,Bengaluru,Consumer,Completed,Wallet
O000600,2023-11-27,C00047,West,Surat,Corporate,Completed,Net Banking
O000601,2023-06-14,C00428,South,Chennai,Corporate,Completed,Debit Card
O000602,2024-09-10,C00518,South,Kochi,Consumer,Completed,Net Banking
O000603,2023-07-02,C00615,West,Mumbai,Consumer,Completed,Credit Card
O000604,2024-07-04,C00412,South,Kochi,Home Office,Completed,Credit Card
O000605,2025-10-04,C00691,North,Delhi,Consumer,Completed,Debit Card
O000606,2025-06-01,C00380,West,Mumbai,Home Office,Completed,Credit Card
O000607,2025-09-23,C00416,South,Kochi,Consumer,Completed,Credit Card
O000608,2024-01-16,C00058,West,Surat,Consumer,Completed,Credit Card
O000609,2024-06-15,C00546,West,Mumbai,Consumer,Completed,UPI
O000610,2025-02-12,C00581,East,Kolkata,Home Office,Completed,Credit Card
O000611,2025-09-05,C00509,South,Bengaluru,Corporate,Completed,UPI
O000612,2023-03-27,C00583,West,Ahmedabad,Corporate,Completed,Wallet
O000613,2025-12-01,C00524,North,Jaipur,Consumer,Completed,Net Banking
O000614,2023-04-28,C00542,West,Ahmedabad,Consumer,Completed,Credit Card
O000615,2023-02-22,C00596,South,Chennai,Consumer,Completed,Credit Card
O000616,2025-01-24,C00590,East,Guwahati,Consumer,Completed,Credit Card
O000617,2023-01-07,C00415,West,Mumbai,Consumer,Returned,Debit Card
O000618,2025-06-28,C00069,South,Chennai,Home Office,Completed,UPI
O000619,2024-12-14,C00516,South,Bengaluru,Consumer,Completed,UPI
O000620,2025-02-27,C00171,North,Lucknow,Consumer,Completed,Wallet
O000621,2025-10-30,C00529,South,Hyderabad,Home Office,Completed,Net Banking
O000622,2023-12-11,C00003,North,Lucknow,Home Office,Returned,UPI
O000623,2025-06-09,C00639,South,Chennai,Consumer,Completed,Net Banking
O000624,2023-09-10,C00671,West,Surat,Consumer,Completed,Debit Card
O000625,2024-04-03,C00304,North,Delhi,Home Office,Completed,Net Banking
O000626,2025-06-13,C00003,North,Lucknow,Home Office,Completed,Wallet
O000627,2024-01-21,C00174,East,Guwahati,Corporate,Completed,Net Banking
O000628,2023-01-04,C00435,North,Lucknow,Consumer,Completed,Net Banking
O000629,2025-05-17,C00359,West,Surat,Home Office,Completed,Credit Card
O000630,2025-11-30,C00082,North,Delhi,Consumer,Completed,Debit Card
O000631,2024-03-24,C00736,South,Kochi,Corporate,Completed,UPI
O000632,2024-10-17,C00184,North,Jaipur,Consumer,Cancelled,Net Banking
O000633,2024-03-17,C00651,West,Surat,Consumer,Completed,Debit Card
O000634,2023-11-09,C00398,South,Kochi,Corporate,Completed,Net Banking
O000635,2025-03-13,C00583,West,Ahmedabad,Corporate,Completed,Credit Card
O000636,2023-02-14,C00480,South,Bengaluru,Consumer,Completed,Net Banking
O000637,2025-03-11,C00207,North,Jaipur,Consumer,Completed,Credit Card
O000638,2025-03-17,C00519,North,Delhi,Consumer,Completed,UPI
O000639,2024-09-14,C00163,West,Mumbai,Consumer,Completed,Debit Card
O000640,2023-10-24,C00442,North,Jaipur,Corporate,Completed,Debit Card
O000641,2023-07-28,C00043,South,Chennai,Consumer,Returned,Net Banking
O000642,2023-12-11,C00715,East,Patna,Consumer,Completed,UPI
O000643,2023-09-01,C00180,East,Guwahati,Consumer,Completed,Credit Card
O000644,2025-02-07,C00749,North,Lucknow,Consumer,Cancelled,Net Banking
O000645,2024-07-17,C00505,West,Pune,Home Office,Completed,UPI
O000646,2025-09-28,C00121,North,Jaipur,Corporate,Completed,Wallet
O000647,2025-09-09,C00156,East,Bhubaneswar,Consumer,Completed,Credit Card
O000648,2025-02-25,C00478,South,Chennai,Consumer,Completed,UPI
O000649,2024-10-28,C00680,North,Chandigarh,Home Office,Completed,UPI
O000650,2025-03-17,C00417,North,Delhi,Consumer,Completed,Wallet
O000651,2023-09-12,C00352,West,Mumbai,Home Office,Completed,Credit Card
O000652,2023-01-11,C00202,East,Guwahati,Home Office,Completed,Credit Card
O000653,2023-11-27,C00382,East,Guwahati,Home Office,Completed,UPI
O000654,2025-11-02,C00460,South,Bengaluru,Consumer,Returned,Credit Card
O000655,2024-09-07,C00149,South,Bengaluru,Corporate,Completed,Debit Card
